Shipment_ID,Product_Category,Product_Type,Destination_Type,Transport_Mode,Recommended_Transport,Route_Risk,Refrigeration_Status,Packaging_Type,Coolant_Type,Packaging_Condition,Data_Logger_Status,Storage_Facility,Distance_KM,Duration_Hours,Chain_Handoff_Count,Ambient_Temperature_C,Humidity_Pct,Door_Open_Count,Vehicle_Age_Years,Battery_Level_Pct,Shock_Events,Avg_Temperature_C,Max_Temperature_C,Min_Temperature_C,Current_Temperature_C,Required_Temp_Min_C,Required_Temp_Max_C,Temperature_Deviation_C,Product_Temperature_Deviation_C,Temperature_Excursion_Minutes,Shipment_Start_Date,Shipment_Status,Risk_Probability,Risk_Score,AI_Prediction,Rescue_Priority_Score,Priority_Level,Estimated_Value_INR,Value_At_Risk_INR,Destination_Name
CC103373,Medical,Frozen Plasma,Blood Bank,Refrigerated Truck,Reefer Container,Low,Intermittent,Insulated Box,Phase-Change Material,Good,Active,Hospital,802.8,16.69,2,21.28,70.66,7,6.5,63.9,1,12.44,13.48,11.41,10.81,-30,-18,3.48,31.48,22.7,2026-03-24,AT_RISK,0.9254933025337042,92.5,AT_RISK,86.0,CRITICAL,100000.0,92549.0,Lions Blood Bank
CC105726,Medical,IV Medications,Hospital,Reefer Container,Refrigerated Truck,Low,Intermittent,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Pharmacy,306.1,5.91,3,16.19,74.1,3,10.6,84.1,0,2.42,3.56,1.27,2.18,2,8,0.0,0.73,0.0,2026-06-06,AT_RISK,0.589943972731484,59.0,AT_RISK,59.9,MEDIUM,100000.0,58994.0,Kokilaben Dhirubhai Ambani Hospital
CC104107,Food,Frozen Food,Distribution Center,Refrigerated Truck,Reefer Container,Medium,Normal,Validated Thermal Shipper,Gel Packs,Good,Active,Specialized Lab,1152.6,21.02,1,8.25,61.78,5,1.9,61.9,2,-19.15,-17.67,-20.62,-20.49,-25,-15,0.0,0.0,0.0,2026-02-11,SAFE,0.3032757083567752,30.3,SAFE,40.7,MEDIUM,100000.0,30328.0,ColdChain Distribution Center
CC102444,Medical,Organ Transport Samples,Transplant Center,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Battery Low,Hospital,341.6,1.26,1,37.46,55.57,2,9.4,74.4,1,5.18,6.42,3.93,5.31,2,8,0.0,0.0,0.0,2026-04-16,SAFE,0.2909362976290314,29.1,SAFE,35.5,LOW,100000.0,29094.0,Fortis Transplant Institute
CC104380,Medical,Vaccines,Hospital,Reefer Container,Refrigerated Truck,Low,Normal,Insulated Box,Gel Packs,Good,Battery Low,Distribution Center,437.0,3.19,0,33.13,64.5,6,1.1,76.2,0,3.48,4.59,2.37,3.36,2,8,0.0,0.0,0.0,2026-02-26,SAFE,0.3324918094336002,33.2,SAFE,33.9,LOW,250000.0,83123.0,Tata Memorial Hospital
CC101066,Medical,Diagnostic Reagents,Laboratory,Air Cargo,Refrigerated Truck,Low,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Laboratory,158.3,4.56,0,44.18,67.03,1,5.9,88.5,0,4.62,6.17,3.08,4.67,2,8,0.0,0.0,0.0,2026-01-26,SAFE,0.2901874429181644,29.0,SAFE,23.9,LOW,100000.0,29019.0,Apollo Diagnostics
CC103913,Medical,Enzyme Preparations,Laboratory,Reefer Container,Refrigerated Truck,Medium,Intermittent,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Distribution Center,376.9,12.75,2,27.24,41.63,2,3.2,72.2,0,5.43,6.95,3.91,4.68,2,8,0.0,0.0,0.0,2026-04-29,SAFE,0.5138705505869517,51.4,AT_RISK,63.8,MEDIUM,120000.0,61664.0,Dr Lal PathLabs
CC105287,Medical,Vaccines,Hospital,Reefer Container,Refrigerated Truck,Medium,Normal,Insulated Box,Phase-Change Material,Good,Active,Distribution Center,1584.3,28.13,4,22.02,98.01,1,3.7,45.4,3,1.65,2.6,0.71,1.64,2,8,0.0,1.29,0.0,2026-04-21,SAFE,0.3199497041999912,32.0,SAFE,35.7,LOW,250000.0,79987.0,Lilavati Hospital
CC105536,Medical,Platelet Concentrates,Hospital,Air Cargo,Refrigerated Truck,Medium,Normal,Insulated Box,Gel Packs,Good,Active,Distribution Center,1061.3,19.24,2,23.96,70.71,5,3.2,72.9,1,7.2,9.14,5.26,7.22,20,24,0.0,14.74,0.0,2026-02-08,AT_RISK,0.9812424090807076,98.1,AT_RISK,81.4,CRITICAL,100000.0,98124.0,Lilavati Hospital
CC105387,Medical,Microbiology Specimens,Laboratory,Refrigerated Truck,Refrigerated Truck,Low,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Hospital,930.2,18.5,1,29.25,36.92,4,3.6,57.2,0,8.93,10.02,7.84,8.01,2,8,0.02,2.02,6.3,2026-03-24,AT_RISK,0.4012905943866812,40.1,SAFE,35.1,LOW,100000.0,40129.0,Metropolis Healthcare Lab
CC105732,Food,Fresh Produce,Distribution Center,Reefer Container,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Pharmacy,393.8,10.01,6,34.52,78.01,4,1.1,100.0,1,2.83,4.04,1.61,2.92,2,10,0.0,0.39,0.0,2026-01-15,AT_RISK,0.4450293184887058,44.5,SAFE,47.7,MEDIUM,100000.0,44503.0,Apollo Distribution Center
CC103498,Medical,Frozen Plasma,Blood Bank,Refrigerated Truck,Reefer Container,High,Normal,Insulated Box,Phase-Change Material,Good,Active,Pharmacy,1314.1,25.85,3,18.36,60.16,7,3.2,100.0,2,6.05,7.29,4.81,5.49,-30,-18,0.0,25.29,0.0,2026-06-06,AT_RISK,0.9170483751867406,91.7,AT_RISK,90.5,CRITICAL,100000.0,91705.0,HDFC Blood Bank
CC102738,Medical,Vaccines,Hospital,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Pharmacy,897.4,6.18,4,23.3,62.72,6,2.2,77.4,0,-14.84,-13.3,-16.38,-15.93,2,8,1.7,18.38,25.7,2026-02-05,AT_RISK,0.3481109658818115,34.8,SAFE,44.9,MEDIUM,250000.0,87028.0,Apollo Hospital
CC105052,Medical,Vaccines,Hospital,Reefer Container,Refrigerated Truck,Medium,Normal,Insulated Box,Phase-Change Material,Good,Active,Hospital,1462.4,35.54,2,38.15,57.63,4,4.9,62.0,3,6.48,7.31,5.65,6.33,2,8,2.31,0.0,6.8,2026-01-02,SAFE,0.3615996851055912,36.2,SAFE,42.7,MEDIUM,250000.0,90400.0,Apollo Hospital
CC104000,Medical,Antivenom,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Specialized Lab,1035.3,17.07,2,38.24,70.12,6,5.3,94.7,0,-15.47,-14.41,-16.53,-15.69,2,8,0.59,18.53,20.8,2026-01-09,AT_RISK,0.4088964769451054,40.9,SAFE,38.5,LOW,200000.0,81779.0,Tata Memorial Hospital
CC101568,Medical,Temperature-Sensitive Medicines,Pharmacy,Reefer Container,Refrigerated Truck,High,Normal,Dry Ice Container,Gel Packs,Good,Active,Distribution Center,1283.7,19.52,1,29.98,70.18,1,2.4,74.7,3,4.78,6.17,3.39,5.4,2,8,0.0,0.0,0.0,2026-05-01,AT_RISK,0.4557595616754056,45.6,SAFE,53.9,MEDIUM,100000.0,45576.0,Netmeds Pharmacy
CC102427,Medical,Whole Blood,Blood Bank,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Distribution Center,1774.4,25.66,3,32.38,55.74,6,1.9,87.7,1,3.19,4.14,2.23,3.59,1,6,0.0,0.0,0.0,2026-06-09,SAFE,0.4197164559080618,42.0,SAFE,39.2,LOW,100000.0,41972.0,Red Cross Blood Bank
CC103746,Medical,Frozen Plasma,Blood Bank,Refrigerated Truck,Reefer Container,Low,Normal,Insulated Box,Phase-Change Material,Good,Active,Distribution Center,369.5,9.09,3,23.95,88.33,2,1.9,92.7,1,6.17,7.45,4.89,6.69,-30,-18,0.0,25.45,0.0,2026-02-13,AT_RISK,0.9608954313824576,96.1,AT_RISK,65.7,HIGH,100000.0,96090.0,Red Cross Blood Bank
CC106833,Medical,Laboratory Samples,Laboratory,Refrigerated Truck,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Distribution Center,962.6,13.22,2,28.27,83.48,3,4.3,77.5,1,7.52,8.8,6.25,6.56,2,8,0.8,0.8,21.6,2026-04-30,AT_RISK,0.3732322095531856,37.3,SAFE,31.9,LOW,100000.0,37323.0,Metropolis Healthcare Lab
CC106948,Food,Dairy,Distribution Center,Reefer Container,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Distribution Center,382.2,9.01,3,32.73,73.95,3,0.8,74.9,2,-15.75,-14.15,-17.34,-14.99,0,8,0.85,17.34,10.4,2026-02-01,AT_RISK,0.4375932421715483,43.8,SAFE,35.8,LOW,50000.0,21880.0,MedSupply Distribution Hub
CC101687,Medical,Fertility Samples,Fertility Clinic,Reefer Container,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Blood Bank,930.8,19.41,3,30.66,82.23,5,1.7,66.0,3,7.05,8.14,5.96,6.88,2,8,0.14,0.14,28.9,2026-01-26,AT_RISK,0.4017670700276181,40.2,SAFE,36.6,LOW,300000.0,120530.0,Apollo Fertility Center
CC100851,Medical,Injectable Medicines,Pharmacy,Air Cargo,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Dry Ice,Good,Active,Pharmacy,680.4,11.13,3,22.53,69.99,3,2.3,73.8,1,7.93,8.83,7.03,6.62,2,8,0.0,0.83,0.0,2026-06-20,AT_RISK,0.3437534568050935,34.4,SAFE,30.1,LOW,100000.0,34375.0,Wellness Forever Pharmacy
CC103546,Medical,Organ Transport Samples,Transplant Center,Air Cargo,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Gel Packs,Good,Active,Hospital,777.8,15.21,1,32.94,69.7,2,9.7,63.3,5,4.63,5.36,3.9,4.39,2,8,0.0,0.0,0.0,2026-03-20,SAFE,0.3280512988050815,32.8,SAFE,27.7,LOW,100000.0,32805.0,Tata Transplant Center
CC106303,Food,Fresh Produce,Distribution Center,Reefer Container,Refrigerated Truck,High,Intermittent,Validated Thermal Shipper,Phase-Change Material,Good,Active,Distribution Center,89.8,4.66,3,24.24,38.01,2,8.0,85.5,3,11.17,12.19,10.14,10.28,2,10,2.19,2.19,16.3,2026-01-17,AT_RISK,0.535341331873777,53.5,AT_RISK,75.1,HIGH,100000.0,53534.0,Apollo Distribution Center
CC100895,Medical,Injectable Medicines,Pharmacy,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Insulated Box,Phase-Change Material,Good,Active,Distribution Center,470.5,8.65,1,26.66,89.97,5,1.6,92.8,1,5.92,7.22,4.63,5.91,2,8,0.0,0.0,0.0,2026-05-10,SAFE,0.3247665294669601,32.5,SAFE,42.0,MEDIUM,100000.0,32477.0,MedPlus Pharmacy
CC104592,Medical,Biologics,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Fault,Insulated Box,Mechanical Refrigeration,Good,Offline,Laboratory,510.2,16.13,0,36.47,80.01,6,3.0,41.5,0,-9.83,-6.77,-12.89,-11.98,2,8,8.23,14.89,28.0,2026-04-06,AT_RISK,0.9239732839270206,92.4,AT_RISK,69.4,HIGH,350000.0,323391.0,Hiranandani Hospital
CC106401,Medical,Plasma,Blood Bank,Reefer Container,Reefer Container,Medium,Normal,Insulated Box,Gel Packs,Good,Active,Transplant Center,642.8,10.51,4,13.92,64.67,5,4.2,88.6,3,6.6,7.44,5.76,6.89,-25,-18,0.0,25.44,0.0,2026-05-24,AT_RISK,0.9868856387759164,98.7,AT_RISK,81.7,CRITICAL,300000.0,296066.0,Apollo Blood Bank
CC105878,Medical,Whole Blood,Blood Bank,Reefer Container,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Hospital,1130.9,22.3,1,28.19,55.2,1,7.1,73.9,2,-16.37,-14.4,-18.34,-18.69,1,6,0.6,19.34,13.4,2026-01-14,AT_RISK,0.5162984872278401,51.6,AT_RISK,47.5,MEDIUM,100000.0,51630.0,Apollo Blood Bank
CC100335,Medical,Blood Samples,Blood Bank,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Blood Bank,685.8,11.9,2,27.33,71.73,4,5.6,64.0,1,2.72,4.01,1.44,1.36,2,8,0.0,0.56,0.0,2026-04-11,SAFE,0.3076443184857445,30.8,SAFE,29.5,LOW,400000.0,123058.0,Apollo Blood Bank
CC102839,Medical,Injectable Medicines,Pharmacy,Reefer Container,Refrigerated Truck,Medium,Normal,Passive Cooler,Phase-Change Material,Good,Active,Hospital,232.3,7.77,1,24.21,65.35,3,6.4,70.6,0,3.18,4.46,1.9,2.42,2,8,0.1,0.1,17.5,2026-06-21,SAFE,0.2605561926990938,26.1,SAFE,35.2,LOW,100000.0,26056.0,Netmeds Pharmacy
CC103087,Medical,Antivenom,Hospital,Air Cargo,Refrigerated Truck,High,Intermittent,Validated Thermal Shipper,Phase-Change Material,Good,Battery Low,Laboratory,1094.2,20.31,3,31.29,74.26,2,6.6,54.1,2,8.03,8.75,7.32,7.79,2,8,0.75,0.75,27.1,2026-04-03,AT_RISK,0.7104636136404121,71.0,AT_RISK,85.6,CRITICAL,200000.0,142093.0,Kokilaben Dhirubhai Ambani Hospital
CC104611,Medical,Monoclonal Antibodies,Hospital,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Blood Bank,570.5,18.84,1,20.54,58.99,1,9.5,74.0,1,6.91,8.5,5.32,7.45,2,8,0.0,0.5,0.0,2026-03-13,SAFE,0.2950443524511249,29.5,SAFE,34.2,LOW,100000.0,29504.0,Apollo Hospital
CC101348,Medical,Cell Therapy Samples,Specialized Lab,Reefer Container,Reefer Container,High,Normal,Insulated Box,Gel Packs,Good,Active,Distribution Center,1025.8,20.79,2,27.6,49.92,3,5.1,76.7,1,4.34,5.84,2.84,3.97,-90,-60,0.0,65.84,0.0,2026-02-06,AT_RISK,1.0,100.0,AT_RISK,89.5,CRITICAL,800000.0,800000.0,Metropolis Specialized Lab
CC101015,Medical,Fertility Samples,Fertility Clinic,Reefer Container,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Distribution Center,924.2,16.1,1,26.08,47.85,4,3.0,60.9,1,7.6,9.44,5.76,7.54,2,8,0.0,1.44,0.0,2026-05-22,SAFE,0.3160325175858344,31.6,SAFE,30.0,LOW,300000.0,94810.0,Apollo Fertility Center
CC102816,Medical,Gene Therapy Samples,Specialized Lab,Refrigerated Truck,Reefer Container,Medium,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Distribution Center,112.5,4.21,2,33.56,76.0,4,4.4,91.6,0,9.81,11.41,8.22,9.0,-90,-60,1.41,71.41,11.5,2026-01-10,AT_RISK,0.993691956062654,99.4,AT_RISK,80.6,CRITICAL,100000.0,99369.0,SRL Diagnostics
CC101631,Food,Fresh Produce,Distribution Center,Reefer Container,Refrigerated Truck,Low,Normal,Insulated Box,Mechanical Refrigeration,Minor Damage,Active,Pharmacy,57.6,7.96,0,26.11,48.41,4,8.5,92.1,1,-15.85,-15.27,-16.42,-15.35,2,10,0.0,18.42,0.0,2026-06-13,AT_RISK,0.4232721221381227,42.3,SAFE,36.4,LOW,100000.0,42327.0,Apollo Distribution Center
CC102489,Medical,Injectable Medicines,Pharmacy,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Hospital,1632.2,23.99,0,39.69,63.54,5,8.2,78.1,3,2.73,3.67,1.79,3.17,2,8,0.0,0.21,0.0,2026-04-23,SAFE,0.398299403402468,39.8,SAFE,46.4,MEDIUM,100000.0,39830.0,Wellness Forever Pharmacy
CC103730,Medical,Monoclonal Antibodies,Hospital,Refrigerated Truck,Refrigerated Truck,High,Normal,Validated Thermal Shipper,Gel Packs,Good,Active,Pharmacy,424.5,9.23,0,33.72,73.99,6,2.9,82.8,3,8.3,9.58,7.02,6.66,2,8,1.58,1.58,23.7,2026-03-13,AT_RISK,0.450749678790128,45.1,SAFE,61.1,MEDIUM,100000.0,45075.0,Hiranandani Hospital
CC103251,Medical,Whole Blood,Blood Bank,Refrigerated Truck,Refrigerated Truck,Low,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Fertility Clinic,908.4,13.73,1,31.49,68.51,3,1.4,81.1,0,4.65,6.32,2.99,5.52,1,6,1.32,0.32,13.4,2026-02-03,AT_RISK,0.5188156555625354,51.9,AT_RISK,40.6,MEDIUM,100000.0,51882.0,Lions Blood Bank
CC106942,Medical,Organ Transport Samples,Transplant Center,Refrigerated Truck,Refrigerated Truck,Low,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Laboratory,1400.2,12.52,1,34.6,96.47,6,1.6,83.7,2,5.12,5.92,4.31,4.62,2,8,0.0,0.0,0.0,2026-03-08,SAFE,0.365827353571409,36.6,SAFE,36.0,LOW,100000.0,36583.0,Apollo Transplant Center
CC105877,Food,Frozen Food,Distribution Center,Reefer Container,Reefer Container,High,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Specialized Lab,276.0,7.24,3,21.41,72.01,6,4.2,42.6,2,8.52,9.27,7.77,9.16,-25,-15,0.0,24.27,0.0,2026-02-06,AT_RISK,0.8957058402050996,89.6,AT_RISK,87.8,CRITICAL,100000.0,89571.0,Apollo Distribution Center
CC106665,Medical,Platelet Concentrates,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Insulated Box,Gel Packs,Good,Active,Specialized Lab,458.5,11.38,1,20.55,75.11,1,14.2,65.9,1,-17.46,-16.41,-18.51,-18.16,20,24,0.0,38.51,0.0,2026-03-09,AT_RISK,0.9799036061482472,98.0,AT_RISK,65.3,HIGH,100000.0,97990.0,Lilavati Hospital
CC105881,Medical,Platelet Concentrates,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Passive Cooler,Mechanical Refrigeration,Good,Active,Hospital,1105.5,21.27,3,37.12,87.41,6,7.6,85.5,1,10.02,11.66,8.39,8.79,20,24,1.66,11.61,10.3,2026-05-25,AT_RISK,0.982662927738846,98.3,AT_RISK,73.0,HIGH,100000.0,98266.0,Hiranandani Hospital
CC102070,Medical,Biologics,Hospital,Refrigerated Truck,Refrigerated Truck,High,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Distribution Center,898.4,11.93,2,28.97,40.02,5,6.5,51.6,3,-15.99,-14.73,-17.26,-15.76,2,8,0.27,19.26,19.4,2026-05-29,AT_RISK,0.4682242046660123,46.8,SAFE,60.6,MEDIUM,350000.0,163878.0,Apollo Hospital
CC104452,Medical,Microbiology Specimens,Laboratory,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Insulated Box,Gel Packs,Good,Active,Blood Bank,472.3,7.2,3,34.58,50.95,4,4.4,75.1,2,4.12,5.33,2.91,3.6,2,8,0.33,0.0,9.0,2026-05-26,SAFE,0.3446585326851676,34.5,SAFE,41.7,MEDIUM,100000.0,34466.0,Dr Lal PathLabs
CC107317,Medical,Enzyme Preparations,Laboratory,Air Cargo,Refrigerated Truck,Medium,Normal,Insulated Box,Dry Ice,Good,Active,Fertility Clinic,675.6,14.58,4,19.29,61.65,3,3.1,65.9,1,4.8,6.15,3.46,4.4,2,8,0.0,0.0,0.0,2026-03-23,SAFE,0.2907323910176462,29.1,SAFE,37.0,LOW,120000.0,34888.0,Thyrocare Laboratory
CC105408,Medical,Fertility Samples,Fertility Clinic,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Gel Packs,Good,Active,Laboratory,739.9,13.3,4,30.59,71.16,4,12.3,72.5,1,7.43,8.21,6.65,6.76,2,8,0.0,0.21,0.0,2026-01-15,SAFE,0.3460342668496188,34.6,SAFE,41.8,MEDIUM,300000.0,103810.0,Nova IVF Fertility
CC101635,Medical,Blood Samples,Blood Bank,Reefer Container,Refrigerated Truck,Low,Normal,Validated Thermal Shipper,Dry Ice,Good,Active,Fertility Clinic,817.2,11.61,0,27.96,99.0,2,2.6,74.4,0,3.68,4.97,2.38,3.67,2,8,0.0,0.0,0.0,2026-02-26,AT_RISK,0.3768070997248711,37.7,SAFE,30.6,LOW,400000.0,150723.0,HDFC Blood Bank
CC104646,Medical,Biologics,Hospital,Refrigerated Truck,Refrigerated Truck,High,Fault,Insulated Box,Phase-Change Material,Good,Active,Hospital,844.4,18.31,1,19.47,60.0,8,3.4,54.8,3,9.9,13.22,6.59,9.43,2,8,5.22,5.22,7.9,2026-03-15,AT_RISK,0.9017497950695916,90.2,AT_RISK,91.1,CRITICAL,350000.0,315612.0,Apollo Hospital
CC106484,Medical,Plasma,Blood Bank,Air Cargo,Reefer Container,Medium,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Blood Bank,418.5,8.49,2,26.55,62.49,5,9.5,89.6,2,6.46,7.69,5.23,6.64,-25,-18,0.0,25.69,0.0,2026-04-08,AT_RISK,0.9677729769104864,96.8,AT_RISK,80.6,CRITICAL,300000.0,290332.0,Apollo Blood Bank
CC102479,Medical,Enzyme Preparations,Laboratory,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Insulated Box,Dry Ice,Good,Active,Distribution Center,2306.7,52.81,4,21.81,52.24,4,5.6,54.5,0,5.78,6.63,4.94,6.04,2,8,0.0,0.0,0.0,2026-02-14,SAFE,0.3795610661128228,38.0,SAFE,43.8,MEDIUM,120000.0,45547.0,Apollo Diagnostics
CC106617,Medical,Monoclonal Antibodies,Hospital,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Mechanical Refrigeration,Minor Damage,Active,Distribution Center,423.6,5.19,3,33.7,85.08,6,10.6,64.1,0,-16.74,-15.61,-17.86,-16.74,2,8,0.0,19.86,0.0,2026-05-21,AT_RISK,0.4171136906417626,41.7,SAFE,49.0,MEDIUM,100000.0,41711.0,Apollo Hospital
CC102265,Medical,Packed Red Blood Cells,Blood Bank,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Phase-Change Material,Good,Active,Hospital,488.2,6.27,0,20.27,62.47,8,9.5,47.5,1,6.81,7.96,5.67,6.08,1,6,0.0,1.96,0.0,2026-04-08,SAFE,0.3286635483932897,32.9,SAFE,46.7,MEDIUM,100000.0,32866.0,Lions Blood Bank
CC102959,Medical,Fertility Samples,Fertility Clinic,Reefer Container,Refrigerated Truck,Medium,Fault,Validated Thermal Shipper,Gel Packs,Good,Active,Blood Bank,442.8,15.13,4,25.23,69.74,4,3.8,32.1,0,10.16,12.18,8.15,11.89,2,8,4.18,4.18,12.1,2026-03-06,AT_RISK,0.9008878551399376,90.1,AT_RISK,75.1,HIGH,300000.0,270266.0,Nova IVF Fertility
CC105323,Medical,Injectable Medicines,Pharmacy,Reefer Container,Refrigerated Truck,Low,Fault,Refrigerated Compartment,Gel Packs,Good,Offline,Distribution Center,1429.4,12.56,0,34.72,81.18,4,6.1,42.5,1,9.27,10.78,7.76,8.65,2,8,2.78,2.78,41.5,2026-02-07,AT_RISK,0.9031999626062274,90.3,AT_RISK,65.2,HIGH,100000.0,90320.0,Netmeds Pharmacy
CC107084,Medical,Fertility Samples,Fertility Clinic,Reefer Container,Refrigerated Truck,Low,Intermittent,Refrigerated Compartment,Gel Packs,Good,Active,Distribution Center,1570.4,21.38,2,30.64,75.77,2,2.6,75.5,0,5.75,7.06,4.43,5.53,2,8,2.06,0.0,32.7,2026-06-28,SAFE,0.4125948122314852,41.3,SAFE,47.8,MEDIUM,300000.0,123778.0,Apollo Fertility Center
CC103059,Medical,Antivenom,Hospital,Reefer Container,Refrigerated Truck,Medium,Normal,Passive Cooler,Phase-Change Material,Good,Active,Distribution Center,423.3,4.2,0,22.14,61.03,1,5.2,84.5,3,8.86,10.44,7.27,8.71,2,8,0.44,2.44,22.9,2026-01-08,AT_RISK,0.3518985170193455,35.2,SAFE,37.6,LOW,200000.0,70380.0,Lilavati Hospital
CC105053,Medical,Vaccines,Hospital,Refrigerated Truck,Refrigerated Truck,Low,Normal,Passive Cooler,Mechanical Refrigeration,Good,Active,Distribution Center,194.5,7.73,2,16.09,66.94,7,12.0,54.1,2,6.15,7.38,4.92,6.89,2,8,0.0,0.0,0.0,2026-06-17,SAFE,0.375577496754476,37.6,SAFE,38.1,LOW,250000.0,93894.0,Fortis Hospital
CC105869,Medical,Injectable Medicines,Pharmacy,Reefer Container,Refrigerated Truck,High,Normal,Insulated Box,Mechanical Refrigeration,Good,Active,Distribution Center,384.7,9.73,5,25.96,39.24,2,12.4,61.6,4,7.48,9.39,5.58,8.71,2,8,0.0,1.39,0.0,2026-02-14,SAFE,0.3483164760398951,34.8,SAFE,48.9,MEDIUM,100000.0,34832.0,Netmeds Pharmacy
CC102141,Medical,Laboratory Samples,Laboratory,Refrigerated Truck,Refrigerated Truck,Low,Intermittent,Refrigerated Compartment,Gel Packs,Good,Active,Blood Bank,1326.5,12.7,1,22.36,72.41,2,6.9,65.0,1,7.68,8.33,7.03,8.24,2,8,0.33,0.33,16.5,2026-05-30,SAFE,0.51514854772172,51.5,AT_RISK,53.9,MEDIUM,100000.0,51515.0,Apollo Diagnostics
CC105104,Medical,Platelet Concentrates,Hospital,Refrigerated Truck,Refrigerated Truck,Medium,Normal,Refrigerated Compartment,Mechanical Refrigeration,Good,Active,Specialized Lab,215.6,4.17,2,19.22,100.0,8,4.0,54.9,1,-17.09,-15.33,-18.85,-18.3,20,24,0.0,38.85,0.0,2026-03-31,AT_RISK,0.9605481480356964,96.1,AT_RISK,84.7,CRITICAL,100000.0,96055.0,Apollo Hospital
CC103118,Medical,Plasma,Blood Bank,Air Cargo,Reefer Container,Low,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Good,Active,Laboratory,1653.0,26.02,4,44.3,76.24,1,5.7,95.7,0,8.96,9.97,7.95,9.78,-25,-18,0.0,27.97,0.0,2026-03-05,AT_RISK,0.9634789934080008,96.3,AT_RISK,64.3,MEDIUM,300000.0,289044.0,Apollo Blood Bank
CC105188,Medical,Antisera,Laboratory,Refrigerated Truck,Refrigerated Truck,Medium,Intermittent,Insulated Box,Dry Ice,Good,Offline,Specialized Lab,316.3,10.51,3,18.44,64.62,5,5.8,100.0,1,8.54,10.43,6.65,9.95,2,8,2.43,2.43,9.9,2026-02-09,AT_RISK,0.7173750332018874,71.7,AT_RISK,80.5,CRITICAL,100000.0,71738.0,Thyrocare Laboratory
CC107076,Food,Fresh Produce,Distribution Center,Reefer Container,Refrigerated Truck,Medium,Intermittent,Refrigerated Compartment,Gel Packs,Good,Active,Blood Bank,871.3,7.45,1,22.07,67.83,3,5.5,66.6,1,11.99,12.81,11.16,12.06,2,10,2.81,2.81,40.4,2026-01-30,SAFE,0.4019878378929512,40.2,SAFE,58.6,MEDIUM,100000.0,40199.0,Apollo Distribution Center
CC104045,Food,Fresh Produce,Distribution Center,Reefer Container,Refrigerated Truck,Medium,Normal,Validated Thermal Shipper,Mechanical Refrigeration,Minor Damage,Battery Low,Pharmacy,400.9,8.58,1,16.04,64.29,0,13.3,92.1,1,9.57,9.95,9.18,9.59,2,10,0.0,0.0,0.0,2026-04-18,SAFE,0.2989425806122682,29.9,SAFE,32.9,LOW,100000.0,29894.0,MedSupply Distribution Hub
